name,regencyId
2 x 11 Enam Lingkuang,13
2 x 11 Kayu Tanam,13
Abab,16
Abad Selatan,53
Abang,51
Abeli,74
Abenaho,95
Abepura,91
Abiansemal,51
Aboy,95
Abuki,74
Abun,92
Abung Barat,18
Abung Kunang,18
Abung Pekurun,18
Abung Selatan,18
Abung Semuli,18
Abung Surakarta,18
Abung Tengah,18
Abung Timur,18
Abung Tinggi,18
Adian Koting,12
Adiluwih (Adi Luwih),18
Adimulyo,33
Adipala,33
Adiwerna,33
Adonara,53
Adonara Barat,53
Adonara Tengah,53
Adonara Timur,53
Aek Bilah,12
Aek Kuasan,12
Aek Kuo,12
Aek Ledong,12
Aek Nabara Barumun,12
Aek Natas,12
Aek Songsongan,12
Aere,74
Aertembaga (Bitung Timur),71
Aesesa,53
Aesesa Selatan,53
Afulu,12
Agandugume,94
Agats,93
Agimuga,94
Agisiga,94
Agrabinta,32
Aifat,92
Aifat Selatan,92
Aifat Timur,92
Aifat Timur Jauh,92
Aifat Timur Selatan,92
Aifat Timur Tengah,92
Aifat Utara,92
Aikmel,52
Aimando Padaido,91
Aimas,92
Aimere,53
Air Batu,12
Air Besar,61
Air Besi,17
Air Buaya (Airbuaya),81
Air Dikit,17
Air Hangat,15
Air Hangat Barat,15
Air Hangat Timur,15
Air Hitam,15
Air Hitam,18
Air Joman,12
Air Kumbang,16
Air Majunto,17
Air Naningan,18
Air Napal,17
Air Nipis,17
Air Padang,17
Air Periukan,17
Air Putih,12
Air Rami,17
Air Salek,16
Air Sugihan,16
Air Upas,61
Airgaram,95
Airgegas (Air Gegas),19
Airmadidi,71
Airpura,13
Airu,91
Aitinyo,92
Aitinyo Barat,92
Aitinyo Raya,92
Aitinyo Tengah,92
Aitinyo Utara,92
Ajangale,73
Ajibarang,33
Ajibata,12
Ajung,35
Akabiluru,13
Akat,93
Alafan (Alapan),11
Alak,53
Alalak,63
Alam Barajo,15
Alama,95
Alama,94
Alang Alang Lebar,16
Alas,52
Alas Barat,52
Alasa,12
Alasa Talumuzoi,12
Alemsom,95
Alian (Aliyan),33
Alla,73
Allu (Alu),76
Alok,53
Alok Barat,53
Alok Timur,53
Alor Barat Daya,53
Alor Barat Laut,53
Alor Selatan,53
Alor Tengah Utara,53
Alor Timur,53
Alor Timur Laut,53
Aluh Aluh,63
Amabi Oefeto,53
Amabi Oefeto Timur,53
Amahai,81
Amalatu,81
Amali,73
Amanatun Selatan,53
Amanatun Utara,53
Amandraya,12
Amanuban Barat,53
Amanuban Selatan,53
Amanuban Tengah,53
Amanuban Timur,53
Amar,94
Amarasi,53
Amarasi Barat,53
Amarasi Selatan,53
Amarasi Timur,53
Ambal,33
Ambalau,61
Ambalau,81
Ambalawi,52
Ambarawa,18
Ambarawa,33
Ambatkwi (Ambatkui),93
Amberbaken,92
Amberbaken Barat,92
Ambulu,35
Ambunten,35
Amen,17
Amfoang Barat Daya,53
Amfoang Barat Laut,53
Amfoang Selatan,53
Amfoang Tengah,53
Amfoang Timur,53
Amfoang Utara,53
Amonggedo,74
Ampana Kota,72
Ampana Tete,72
Ampek Angkek (IV Angkat Candung),13
Ampek Nagari (IV Nagari ),13
Ampel,33
Ampelgading,33
Ampelgading,35
Ampenan,52
Ampibabo,72
Amuma,95
Amungkalpia,94
Amuntai Selatan,63
Amuntai Tengah,63
Amuntai Utara,63
Amurang,71
Amurang Barat,71
Amurang Timur,71
Anak Ratu Aji,18
Anak Tuha,18
Anawi,95
Andam Dewi,12
Andey,91
Andir,32
Andong,33
Andoolo,74
Andoolo Barat,74
Andowia,74
Angata,74
Anggaberi,74
Anggalomoare,74
Anggana,64
Anggeraja,73
Anggi,92
Anggi Gida,92
Anggrek,75
Anggruk,95
Angkaisera,91
Angkinang,63
Angkola Barat,12
Angkola Muara Tais,12
Angkola Sangkunur,12
Angkola Selatan,12
Angkola Timur,12
Angkona,73
Angsana,63
Angsana,36
Animha,93
Anjatan,32
Anjir Muara,63
Anjir Pasar,63
Anjongan,61
Anotaurei,91
Anreapi,76
Antang Kalang,62
Antapani (Cicadas),32
Anyar,36
Apalapsili,95
Apawer Hulu,91
Aradide,94
Arahan,32
Aralle,76
Aramo,12
Aranday,92
Aranio,63
Arcamanik,32
Argapura,32
Argomulyo,33
Arguni,92
Arimop,93
Arjasa,35
Arjasa,35
Arjasa,35
Arjasari,32
Arjawinangun,32
Arjosari,35
Arma Jaya,17
Aroba,92
Arongan Lambalek,11
Arosbaya,35
Arse,12
Arso,91
Arso Barat,91
Arso Timur,91
Aru Selatan,81
Aru Selatan Timur,81
Aru Selatan Utara,81
Aru Tengah,81
Aru Tengah Selatan,81
Aru Tengah Timur,81
Aru Utara,81
Aru Utara Timur Batuley,81
Arungkeke,73
Arut Selatan,62
Arut Utara,62
Asakota,52
Asam Jujuhan,13
Asem Rowo (Asemrowo),35
Asembagus,35
Asera,74
Ases,92
Asinua,74
Asologaima,95
Asolokobal,95
Asotipo,95
Asparaga,75
Assue,93
Astambul,63
Astana Anyar,32
Astanajapura,32
Aswi,93
Atadei,53
Atambua Barat,53
Atambua Selatan,53
Atinggola,75
Atsj (Atsy),93
Atu Lintang,11
Aur Birugo Tigo Baleh,13
Awan Rante Karua,73
Awang,62
Awangpone,73
Awayan,63
Aweida,94
Aweku,95
Awina,95
Awinbon,95
Awyu,93
Ayah,33
Ayamaru,92
Ayamaru Barat,92
Ayamaru Jaya,92
Ayamaru Selatan,92
Ayamaru Selatan Jaya,92
Ayamaru Tengah,92
Ayamaru Timur,92
Ayamaru Timur Selatan,92
Ayamaru Utara,92
Ayamaru Utara Timur,92
Ayau,92
Ayip,93
Ayumnati,95
Baamang,62
Babadan,35
Babah Rot,11
Babakan,32
Babakan Ciparay,32
Babakan Madang,32
Babakancikao,32
Babalan,12
Babar Barat (Pulau Pulau Babar),81
Babat,35
Babat Supat,16
Babat Toman,16
Babelan,32
Babirik,63
Babo,92
Babul Makmur,11
Babul Rahmah,11
Babulu,64
Babussalam,11
Bacan,82
Bacan Barat,82
Bacan Barat Utara,82
Bacan Selatan,82
Bacan Timur,82
Bacan Timur Selatan,82
Bacan Timur Tengah,82
Bacukiki,73
Bacukiki Barat,73
Badar,11
Badas,35
Badau,19
Badau,61
Badegan,35
Badiri,12
Bae,33
Baebunta,73
Baebunta Selatan,73
Bagan Sinembah Raya,14
Bagansinembah (Bagan Sinembah),14
Bagelen,33
Bagor,35
Baguala,81
Bagun,92
Bahar Selatan,15
Bahar Utara,15
Bahau Hulu,65
Bahodopi,72
Bahorok,12
Bahuga,18
Baito,74
Baiturrahman,11
Baitussalam,11
Bajawa,53
Bajawa Utara,53
Bajeng,73
Bajeng Barat,73
Bajenis,12
Bajo,73
Bajo Barat,73
Bajubang,15
Bajuin,63
Bakam,19
Bakarangan,63
Bakauheni,18
Baki,33
Bakongan,11
Bakongan Timur,11
Baktiraja (Bakti Raja),12
Baktiya,11
Baktiya Barat,11
Bakumpai,63
Bakung,35
Bakung Serumpun,21
Balaesang,72
Balaesang Tanjung,72
Balai,61
Balai Jaya,14
Balai Riam,62
Balanipa,76
Balantak,72
Balantak Selatan,72
Balantak Utara,72
Balapulang,33
Balaraja,36
Baleendah,32
Balen,35
Balerejo,35
Balige,12
Balik Bukit,18
Balikpapan Barat,64
Balikpapan Kota,64
Balikpapan Selatan,64
Balikpapan Tengah,64
Balikpapan Timur,64
Balikpapan Utara,64
Balingga,95
Balingga Barat,95
Balinggi,72
Balla,76
Balocci,73
Balong,35
Balongan,32
Balongbendo,35
Balongpanggang (Balong Panggang),35
Balung,35
Balusu,73
Balusu,73
Bambaira,76
Bambalamotu,76
Bambang,76
Bambanglipuro (Bambang Lipuro),34
Bambel,11
Bamgi,93
Bamusbama,92
Banama Tingang,62
Banawa,72
Banawa Selatan,72
Banawa Tengah,72
Bancak,33
Bancar,35
Banda,81
Banda Alam,11
Banda Baro,11
Banda Mulia,11
Banda Raya,11
Banda Sakti,11
Bandar,35
Bandar,11
Bandar,33
Bandar,12
Bandar Baru,11
Bandar Dua,11
Bandar Huluan,12
Bandar Khalipah / Khalifah,12
Bandar Laksamana,14
Bandar Masilam,12
Bandar Mataram,18
Bandar Negeri Semuong,18
Bandar Negeri Suoh,18
Bandar Pasir Mandoge,12
Bandar Petalangan,14
Bandar Pulau,12
Bandar Pusaka,11
Bandar Sei Kijang,14
Bandar Sribhawono (Bandar Sribawono),18
Bandar Surabaya,18
Bandarkedungmulyo (Bandar Kedung Mulyo),35
Banding Agung,16
Bandongan,33
Bandung,36
Bandung,35
Bandung Kidul,32
Bandung Kulon,32
Bandung Wetan,32
Bandungan,33
Bang Haji,17
Banggae,76
Banggae Timur,76
Banggai,72
Banggai Selatan,72
Banggai Tengah,72
Banggai Utara,72
Bangil,35
Bangilan,35
Bangkala,73
Bangkala Barat,73
Bangkalan,35
Bangkelekila,73
Bangkinang,14
Bangkinang Kota,14
Bangko,14
Bangko,15
Bangko Barat,15
Bangko Pusako / Pusaka,14
Bangkunat (Bengkunat),18
Bangkurung,72
Bangli,51
Bangodua,32
Bangorejo,35
Bangsal,35
Bangsalsari,35
Bangsri,33
Bangun Purba,12
Bangun Purba,14
Bangun Rejo,18
Banguntapan,34
Banjang,63
Banjar,51
Banjar,36
Banjar,32
Banjar Agung,18
Banjar Baru,18
Banjar Margo,18
Banjaran,32
Banjaran,32
Banjarangkan,51
Banjaranyar,32
Banjarbaru Selatan (Banjar Baru Selatan),63
Banjarbaru Utara (Banjar Baru Utara),63
Banjarejo,33
Banjarharjo,33
Banjarmangu,33
Banjarmasin Barat,63
Banjarmasin Selatan,63
Banjarmasin Tengah,63
Banjarmasin Timur,63
Banjarmasin Utara,63
Banjarnegara,33
Banjarsari,36
Banjarsari,32
Banjarsari,33
Banjarwangi,32
Banjit,18
Bansari,33
Bantaeng,73
Bantan,14
Bantaran,35
Bantarbolang,33
Bantargadung,32
Bantargebang (Bantar Gebang),32
Bantarkalong,32
Bantarkawung,33
Bantarsari,33
Bantarujeg,32
Bantimurung,73
Bantul,34
Bantur,35
Banua Lawas,63
Banua Lima,62
Banuhampu,13
Banyakan,35
Banyuanyar (Banyu Anyar),35
Banyuasin I,16
Banyuasin II,16
Banyuasin III,16
Banyuates,35
Banyubiru,33
Banyudono,33
Banyuglugur,35
Banyuke Hulu,61
Banyumanik,33
Banyumas,33
Banyumas,18
Banyuputih,35
Banyuputih,33
Banyuresmi,32
Banyusari,32
Banyuurip,33
Banyuwangi,35
Baolan,72
Bara,73
Barabai,63
Baradatu,18
Baraka,73
Barambai,63
Barangin,13
Barangka,74
Baranti,73
Baras,76
Barat,35
Barebbo,73
Baregbeg,32
Bareng,35
Barito Tuhup Raya,62
Baroko,73
Barombong,73
Baron,35
Barong Tongkok,64
Baros,36
Baros,32
Barru,73
Baruga,74
Barumun,12
Barumun Barat,12
Barumun Baru,12
Barumun Selatan,12
Barumun Tengah,12
Baruppu,73
Barus,12
Barus Utara,12
Barusjahe (Barus Jahe),12
Basa Ampek Balai Tapan,13
Basala,74
Basarang,62
Basidondo,72
Baso,13
Basse Sangtempe (Bassesang Tempe / Bastem),73
Basse Sangtempe Utara,73
Batabual,81
Bataguh,62
Batahan,12
Batalaiworu (Batalaiwaru),74
Batam Kota,21
Batang,33
Batang,73
Batang Alai Selatan,63
Batang Alai Timur,63
Batang Alai Utara,63
Batang Anai,13
Batang Angkola,12
Batang Asai,15
Batang Asam,15
Batang Batang,35
Batang Cenaku,14
Batang Gangsal (Batang Gansal),14
Batang Gasan,13
Batang Hari Leko,16
Batang Kapas,13
Batang Kawa,62
Batang Kuis,12
Batang Lubu Sutam,12
Batang Lupar,61
Batang Masumai,15
Batang Merangin,15
Batang Natal,12
Batang Onang,12
Batang Peranap,14
Batang Serangan,12
Batang Toru,12
Batang Tuaka,14
Batangan,33
Batanghari,18
Batanghari Nuban,18
Batani,95
Batanta Selatan,92
Batanta Utara,92
Batauga,74
Batealit,33
Batee,11
Bathin II Pelayang,15
Bathin III,15
Bathin III Ulu,15
Bathin Solapan,14
Bathin VIII (Batin VIII),15
Bati Bati,63
Batik Nau,17
Batin II Babeko (Bathin),15
Batin XXIV,15
Batipuah Selatan (Batipuh Selatan),13
Batipuh,13
Batom,95
Batu,35
Batu Aji,21
Batu Ampar,61
Batu Ampar,63
Batu Ampar,64
Batu Ampar,21
Batu Ampar,62
Batu Atas,74
Batu Benawa,63
Batu Brak,18
Batu Engau,64
Batu Hampar,14
Batu Ketulis,18
Batu Lanteh (Batulanteh),52
Batu Layar,52
Batu Licin (Batulicin),63
Batu Mandi,63
Batu Putih,64
Batu Putih,53
Batu Putih,74
Batu Putih,18
Batu Sopang,64
Batuan,35
Batuceper,36
Batudaa,75
Batudaa Pantai,75
Batudaka,72
Batui,72
Batui Selatan,72
Batujajar,32
Batujaya,32
Batukara,74
Batukliang,52
Batukliang Utara,52
Batulappa (Batu Lappa),73
Batumarmar,35
Batununggal,32
Batupoaro,74
Batuputih,35
Batur,33
Baturaja Barat,16
Baturaja Timur,16
Baturetno,33
Baturiti,51
Baturraden (Baturaden),33
Batuwarno,33
Baula,74
Baureno,35
Bawang,33
Bawang,33
Bawen,33
Bawolato,12
Baya Biru,94
Bayah,36
Bayan,33
Bayan,52
Bayang,13
Bayat,33
Bayongbong,32
Bayung Lencir,16
Bebandem,51
Beber,32
Bebesen,11
Beduai (Beduwai),61
Bejen,33
Beji,32
Beji,35
Bekasi Barat,32
Bekasi Selatan,32
Bekasi Timur,32
Bekasi Utara,32
Bekri,18
Belakang Padang,21
Belalau,18
Belang,71
Belantikan Raya,62
Belat,21
Belawa,73
Belawang,63
Belida Darat,16
Belik,33
Belimbing,61
Belimbing,16
Belimbing Hulu,61
Belinyu,19
Belitang,61
Belitang,16
Belitang Hilir,61
Belitang Hulu,61
Belitang II,16
Belitang III,16
Belitang Jaya,16
Belitang Madang Raya,16
Belitang Mulya,16
Belo,52
Belopa,73
Belopa Utara,73
Benai,14
Benakat,16
Benawa,95
Benda,36
Bendahara,11
Bendo,35
Bendosari,33
Bendungan,35
Bener,33
Bener Kelipah,11
Bengalon,64
Bengkalis,14
Bengkayang,61
Bengkong,21
Bengo,73
Benjeng,35
Benowo,35
Benteng,73
Bentian Besar,64
Benua,74
Benua Kayong,61
Benuki,91
Beo,71
Beo Selatan,71
Beo Utara,71
Beoga,94
Beoga Barat,94
Beoga Timur,94
Berampu (Brampu),12
Berandan Barat (Brandan Barat),12
Berastagi (Brastagi),12
Beraur,92
Berbah,34
Berbak,15
Berbek,35
Bergas,33
Beringin,12
Bermani Ilir,17
Bermani Ulu,17
Bermani Ulu Raya,17
Beruntung Baru,63
Besitang,12
Besuk,35
Besuki,35
Besuki,35
Besulutu,74
Betara,15
Betayau,65
Betcbamu,93
Betoambari,74
Betung,16
Beutong,11
Beutong Ateuh Banggalang,11
Bewani,95
Biak Barat,91
Biak Kota,91
Biak Timur,91
Biak Utara,91
Biandoga,94
Biaro,71
Biatan,64
Biau,75
Biau,72
Bibida,94
Biboki Anleu,53
Biboki Feotleu,53
Biboki Moenleu,53
Biboki Selatan,53
Biboki Tan Pah,53
Biboki Utara,53
Biduk-Biduk,64
Bies,11
Bika,61
Bikar,92
Bikomi Nilulat,53
Bikomi Selatan,53
Bikomi Tengah,53
Bikomi Utara,53
Bilah Barat,12
Bilah Hilir,12
Bilah Hulu,12
Bilalang,71
Bilato,75
Biluhu,75
Bime,95
Bina,94
Binakal,35
Binamu,73
Binangun,33
Binangun,35
Binawidya,14
Binduriang,17
Bingin Kuning,17
Binjai,12
Binjai Barat,12
Binjai Hulu,61
Binjai Kota,12
Binjai Selatan,12
Binjai Timur,12
Binjai Utara,12
Binong,32
Binongko,74
Bintan Pesisir,21
Bintan Timur,21
Bintan Utara,21
Bintang,11
Bintang Ara,63
Bintang Bayu,12
Bintauna,71
Bintuni,92
Binuang,76
Binuang,63
Binuang,36
Birem Bayeun,11
Biringbulu,73
Biringkanaya (Biring Kanaya),73
Biru-Biru (Sibiru-biru),12
Biscoop,92
Bissappu,73
Bittuang,73
Biuk,95
Bl. Limbangan (Blubur Limbangan),32
Blado,33
Blahbatuh (Belah Batuh),51
Blambangan Pagar,18
Blambangan Umpu,18
Blanakan,32
Blang Bintang (Blank Bintang),11
Blang Mangat,11
Blangjerango (Blang Jerango),11
Blangkejeren (Blang Kejeren),11
Blangpegayon (Blang Pegayon),11
Blangpidie (Blang Pidie),11
Blega,35
Blimbing,35
Blimbingsari,35
Blora (Blora kota),33
Bluluk,35
Bluto,35
Boawae,53
Bobotsari,33
Bodeh,33
Bogabaida,94
Bogonuk,95
Bogor Barat,32
Bogor Selatan,32
Bogor Tengah,32
Bogor Timur,32
Bogor Utara,32
Bogorejo,33
Boja,33
Bojonegara,36
Bojonegoro,35
Bojong,36
Bojong,32
Bojong,33
Bojong,33
Bojong Gede (Bojonggede),32
Bojongasih,32
Bojonggambir,32
Bojonggenteng (Bojong Genteng),32
Bojongloa Kaler,32
Bojongloa Kidul,32
Bojongmangu,32
Bojongmanik,36
Bojongpicung,32
Bojongsari,33
Bojongsari,32
Bojongsoang,32
Bokan Kepulauan,72
Bokat,72
Boking,53
Bokondini,95
Bokoneri,95
Bola,53
Bola,73
Bolaang,71
Bolaang Timur,71
Bolaang Uki,71
Bolakme,95
Bolangitang Barat (Bolang Itang Barat),71
Bolangitang Timur (Bolang Itang Timur),71
Bolano,72
Bolano Lambunu,72
Boleng,53
Boliyohuto (Boliohuto),75
Bolo,52
Bomakia,93
Bomberay,92
Bomela,95
Bonai Darussalam,14
Bonang,33
Bonatua Lunasi,12
Bondifuar,91
Bondoala,74
Bondowoso,35
Bone,75
Bone (Bone Tondo),74
Bone Bone,73
Bone Raya,75
Bonegunu,74
Bonehau,76
Bonepantai,75
Bongan,64
Bongas,32
Bonggakaradeng,73
Bonggo,91
Bonggo Timur,91
Bongomeme,75
Bonjol,13
Bonorowo,33
Bontang Barat,64
Bontang Selatan,64
Bontang Utara,64
Bonti,61
Bonto Bahari,73
Bonto Tiro (Bontotiro),73
Bontoa (Maros Utara),73
Bontoala,73
Bontocani,73
Bontoharu,73
Bontolempangang,73
Bontomanai,73
Bontomarannu,73
Bontomatene,73
Bontonompo,73
Bontonompo Selatan,73
Bontoramba,73
Bontosikuyu,73
Borbor,12
Borme,95
Borobudur,33
Boronadu,12
Borong,53
Bosar Maligas,12
Botain,92
Botin Leobele,53
Botolinggo,35
Botomuzoi,12
Botumoito (Botumoita),75
Botupingge (Botu Pingge),75
Bowobado,94
Boyan Tanjung,61
Boyolali,33
Boyolangu,35
Bpiri,95
Braja Selebah (Braja Slebah),18
Bram Itam,15
Brang Ene,52
Brang Rea,52
Brangsong,33
Brati,33
Brebes,33
Bringin,33
Bringin,35
Brondong,35
Bruno,33
Bruwa,95
Bruyadori,91
BTS Ulu,16
Bua,73
Bua Ponrang (Bupon),73
Buahbatu,32
Buahdua,32
Bualemo (Boalemo),72
Buana Pemaca,16
Buaran,33
Buay Bahuga,18
Buay Madang,16
Buay Madang Timur,16
Buay Pemaca,16
Buay Pematang Ribu Ranau Tengah,16
Buay Pemuka Bangsa Raja,16
Buay Pemuka Peliung,16
Buay Rawan,16
Buay Runjung,16
Buay Sandang Aji,16
Buayan,33
Bubon,11
Bubulan,35
Bubutan,35
Budong-Budong,76
Buduran,35
Buer,52
Bugi,95
Buguk Gona,95
Bugul Kidul,35
Buk,92
Bukal,72
Bukateja,33
Buke,74
Buki,73
Bukik Barisan,13
Bukit,11
Bukit Batu,62
Bukit Batu,14
Bukit Bestari,21
Bukit Intan (Bukitintan),19
Bukit Kapur,14
Bukit Kemuning,18
Bukit Malintang,12
Bukit Raya,62
Bukit Raya,14
Bukit Santuai (Bukit Santuei),62
Bukit Sundi,13
Bukit Tusam,11
Bukitkecil (Bukit Kecil),16
Bukitkerman,15
Buko,72
Buko Selatan,72
Bula,81
Bula Barat,81
Bulagi,72
Bulagi Selatan,72
Bulagi Utara,72
Bulak,35
Bulakamba,33
Bulang,21
Bulango Selatan,75
Bulango Timur,75
Bulango Ulu,75
Bulango Utara,75
Bulawa,75
Buleleng,51
Bulik,62
Bulik Timur,62
Bulo,76
Bulok,18
Bulu,33
Bulu,33
Bulu,33
Bulu Taba,76
Bulukerto,33
Bulukumpa (Bulukumba),73
Bululawang,35
Bulupoddo,73
Buluspesantren,33
Bumi Agung,18
Bumi Agung,18
Bumi Makmur,63
Bumi Nabung,18
Bumi Ratu Nuban,18
Bumi Raya,72
Bumi Waras,18
Bumiaji,35
Bumiayu,33
Bumijawa,33
Bunaken,71
Bunaken Kepulauan,71
Bunga Mas,17
Bunga Mayang,16
Bunga Mayang,18
Bunga Raya,14
Bungah,35
Bungatan,35
Bungaya,73
Bungbulang,32
Bungi,74
Bungin,73
Bungkal,35
Bungku Barat,72
Bungku Pesisir,72
Bungku Selatan,72
Bungku Tengah,72
Bungku Timur,72
Bungku Utara,72
Bungo Dani,15
Bungoro,73
Bungur,63
Bunguran Barat,21
Bunguran Batubi,21
Bunguran Selatan,21
Bunguran Tengah,21
Bunguran Timur,21
Bunguran Timur Laut,21
Bunguran Utara,21
Bungursari,32
Bungursari,32
Bungus Teluk Kabung,13
Bunobogu,72
Bunta,72
Buntao,73
Buntu Batu,73
Buntu Pane,12
Buntu Pepasan,73
Buntulia,75
Buntumalangka,76
Bunut,14
Bunut Hilir,61
Bunut Hulu,61
Bunyu (Pulau Bunyu),65
Burau,73
Burneh,35
Buru,21
Buruway,92
Busang,64
Busungbiu (Busung biu),51
Butuh,33
Buyasuri,53
Cabangbungin,32
Cadasari,36
Cakranegara,52
Cakung,31
Camba,73
Cambai,16
Campaka,32
Campaka,32
Campakamulya (Campaka Mulya),32
Campalagian,76
Camplong,35
Campurdarat (Campur Darat),35
Candi,35
Candi Laras Selatan,63
Candi Laras Utara,63
Candimulyo,33
Candipuro,35
Candipuro,18
Candiroto,33
Candisari,33
Candung,13
Cangkringan,34
Cangkuang,32
Cantigi,32
Capkala,61
Carenang (Cerenang),36
Caringin,32
Caringin,32
Caringin,32
Carita,36
Cariu,32
Catubouw,92
Cawas,33
Celala,11
Cempa,73
Cempaga,62
Cempaga Hulu,62
Cempaka,63
Cempaka,16
Cempaka Putih,31
Cendana,73
Cengal,16
Cengkareng,31
Cenrana,73
Cenrana,73
Ceper,33
Cepiring,33
Cepogo,33
Cepu,33
Cerbon,63
Cerenti,14
Cerme,35
Cermee,35
Cermin Nan Gedang / Gadang,15
Ciambar,32
Ciamis,32
Ciampea,32
Ciampel,32
Cianjur,32
Ciasem,32
Ciater,32
Ciawi,32
Ciawi,32
Ciawigebang,32
Cibadak,36
Cibadak,32
Cibal,53
Cibal Barat,53
Cibaliung,36
Cibalong,32
Cibalong,32
Cibarusah,32
Cibatu,32
Cibatu,32
Cibeber,36
Cibeber,36
Cibeber,32
Cibeunying Kaler,32
Cibeunying Kidul,32
Cibeureum,32
Cibeureum,32
Cibeureum,32
Cibingbin,32
Cibinong,32
Cibinong,32
Cibiru,32
Cibitung,36
Cibitung,32
Cibitung,32
Cibiuk,32
Cibodas,36
Cibogo,32
Cibuaya,32
Cibugel,32
Cibungbulang,32
Cicalengka,32
Cicantayan,32
Cicendo,32
Cicurug,32
Cidadap,32
Cidadap,32
Cidahu,32
Cidahu,32
Cidaun,32
Cidolog,32
Cidolog,32
Ciemas,32
Cigalontang,32
Cigandamekar,32
Cigasong,32
Cigedug,32
Cigemlong (Cigemblong),36
Cigeulis,36
Cigombong,32
Cigudeg,32
Cigugur,32
Cigugur,32
Cihampelas,32
Cihara,36
Cihaurbeuti,32
Cihideung,32
Cihurip,32
Cijaku,36
Cijambe,32
Cijati,32
Cijeruk,32
Cijeungjing,32
Cijulang,32
Cikadu,32
Cikajang,32
Cikakak,32
Cikalong,32
Cikalongkulon,32
Cikalongwetan (Cikalong Wetan),32
Cikampek,32
Cikancung,32
Cikande,36
Cikarang Barat,32
Cikarang Pusat,32
Cikarang Selatan,32
Cikarang Timur,32
Cikarang Utara,32
Cikatomas,32
Cikaum,32
Cikedal (Cikeudal),36
Cikedung,32
Cikelet,32
Cikembar,32
Cikeusal,36
Cikeusik,36
Cikidang,32
Cikijing,32
Cikole,32
Cikoneng,32
Cikulur,36
Cikupa,36
Cilacap Selatan,33
Cilacap Tengah,33
Cilacap Utara,33
Cilaku,32
Cilamaya Kulon,32
Cilamaya Wetan,32
Cilandak,31
Cilawu,32
Cilebak,32
Cilebar,32
Ciledug,36
Ciledug,32
Cilegon,36
Cileles,36
Cilengkrang,32
Cileungsi,32
Cileunyi,32
Cililin,32
Cilimus,32
Cilincing,31
Cilodong,32
Cilograng,36
Cilongok,33
Cimahi,32
Cimahi Selatan,32
Cimahi Tengah,32
Cimahi Utara,32
Cimalaka,32
Cimanggis,32
Cimanggu,36
Cimanggu,32
Cimanggu,33
Cimanggung,32
Cimanuk,36
Cimaragas,32
Cimarga,36
Cimaung,32
Cimenyan (Cimeunyan),32
Cimerak,32
Cina,73
Cinambo,32
Cinangka,36
Cineam,32
Cinere,32
Cingambul,32
Ciniru,32
Cintapuri Darussalam,63
Ciomas,36
Ciomas,32
Cipaku,32
Cipanas,36
Cipanas,32
Ciparay,32
Cipari,33
Cipatat,32
Cipatujah,32
Cipayung,31
Cipayung,32
Cipedes,32
Cipeucang,36
Cipeundeuy,32
Cipeundeuy,32
Cipicung,32
Cipocok Jaya,36
Cipondoh,36
Cipongkor,32
Cipunagara,32
Ciputat,36
Ciputat Timur,36
Ciracap,32
Ciracas,31
Ciranjang,32
Cireunghas,32
Cirinten,36
Ciruas,36
Cisaat,32
Cisaga,32
Cisalak,32
Cisarua,32
Cisarua,32
Cisarua,32
Cisata,36
Cisauk,36
Cisayong,32
Ciseeng,32
Cisewu,32
Cisitu,32
Cisoka,36
Cisolok,32
Cisompet,32
Cisurupan,32
Citak-Mitak (Citakmitak),93
Citamiang,32
Citangkil,36
Citeureup,32
Citta,73
Ciwandan,36
Ciwaringin,32
Ciwaru,32
Ciwidey,32
Cluring,35
Cluwak,33
Coblong,32
Colomadu,33
Comal,33
Compreng,32
Concong,14
Conggeang,32
Congkar,53
Cot Girek,11
Cugenang,32
Cukuh Balak,18
Culamega,32
Curahdami,35
Curio,73
Curug,36
Curug,36
Curug bitung (Curugbitung),36
Curugkembar,32
Curup,17
Curup Selatan,17
Curup Tengah,17
Curup Timur,17
Curup Utara,17
Dabun Gelang (Debun Gelang),11
Dadahup,62
Dagai,94
Dagangan,35
Daha Barat,63
Daha Selatan,63
Daha Utara,63
Dako Pemean (Dako Pamean),72
Dal,95
Damai,64
Damang Batu,62
Damar,19
Damau (Damao),71
Damer,81
Dampal Selatan,72
Dampal Utara,72
Dampelas,72
Dampit,35
Danau Kembar,13
Danau Kerinci,15
Danau Kerinci Barat,15
Danau Panggang,63
Danau Paris,11
Danau Seluluk,62
Danau Sembuluh,62
Danau Sipin,15
Danau Teluk,15
Dander,35
Dangia,74
Danime,95
Danurejan,34
Dapurang,76
Darangdan,32
Darma,32
Darmaraja,32
Darul Aman,11
Darul Falah,11
Darul Hasanah,11
Darul Hikmah,11
Darul Ihsan (Iksan),11
Darul Imarah,11
Darul Kamal,11
Darul Makmur,11
Darussalam,11
Dasuk,35
Dataran Beimes,92
Dataran Isim,92
Datuk Bandar,12
Datuk Bandar Timur,12
Datuk Lima Puluh,12
Datuk Tanah Datar,12
Dau,35
Dawan,51
Dawarblandong (Dawar Blandong),35
Dawe,33
Dawelor Dawera,81
Dawuan,32
Dawuan,32
Dayeuhkolot,32
Dayeuhluhur,33
Dayun,14
Dedai,61
Deiyai Miyo,94
Dekai,95
Deket,35
Delang,62
Delanggu,33
Deleng Pokhkisen (Deleng Pokhisen),11
Deli Tua,12
Delima,11
